,Marginal,Node,Level,Branch,OR_Details,Additional_Stat,Tree
121,-43.28457025893175,SPAST,6,0,"['SPAST', 3, 0, 8, 277, inf]",-43.28457025893175,111
122,-35.634170544592095,SNRNP200,7,0,"['SNRNP200', 4, 8, 4, 269, 33.625]",-35.634170544592095,111
123,-21.79362709982749,KDM2A,8,0,"['KDM2A', 2, 2, 2, 267, 133.5]",-21.79362709982749,111
124,-14.354378045650488,0,8,0,"['KDM2A', 0, 0, 2, 267, nan]",-14.354378045650488,111
125,-4.786363229402247,0,8,1,"['KDM2A', 2, 2, 0, 0, nan]",-4.786363229402247,111
126,-6.108119069384566,0,7,1,"['SNRNP200', 4, 8, 0, 0, nan]",-6.108119069384566,111
127,-3.400068868282357,0,6,1,"['SPAST', 3, 0, 0, 0, nan]",-3.400068868282357,111
128,-3.335530347144785,0,5,1,"['SNN', 4, 0, 0, 0, nan]",-3.335530347144785,111
129,-3.384320511314218,0,4,1,"['OR51E1', 6, 0, 0, 0, nan]",-3.384320511314218,111
130,-100.13899580009192,ZNF652,2,1,"['ZNF652', 27, 7, 43, 77, 6.9069767]",-100.13899580009192,111
131,-73.77066839583328,KRT32,3,0,"['KRT32', 9, 0, 34, 77, inf]",-73.77066839583328,111
132,-65.02023935583492,ALPK3,4,0,"['ALPK3', 7, 0, 27, 77, inf]",-65.02023935583492,111
133,-56.57344601054949,OR2L3,5,0,"['OR2L3', 6, 0, 21, 77, inf]",-56.57344601054949,111
134,-48.5422328051933,DUOX1,6,0,"['DUOX1', 5, 0, 16, 77, inf]",-48.5422328051933,111
135,-41.83645108049806,ATF6,7,0,"['ATF6', 6, 3, 10, 74, 14.8]",-41.83645108049806,111
136,-30.063968171112325,AVPR1B,8,0,"['AVPR1B', 3, 0, 7, 74, inf]",-30.063968171112325,111
137,-25.000469387458992,SORCS3,9,0,"['SORCS3', 2, 0, 5, 74, inf]",-25.000469387458992,111
138,-19.532409246323795,DUSP10,10,0,"['DUSP10', 2, 0, 3, 74, inf]",-19.532409246323795,111
139,-14.270962653498048,SYBU,11,0,"['SYBU', 2, 1, 1, 73, 146.0]",-14.270962653498048,111
140,-8.449397143185433,0,11,0,"['SYBU', 0, 0, 1, 73, nan]",-8.449397143185433,111
141,-5.243944338649426,0,11,1,"['SYBU', 2, 1, 0, 0, nan]",-5.243944338649426,111
142,-4.2631150856377,0,10,1,"['DUSP10', 2, 0, 0, 0, nan]",-4.2631150856377,111
143,-3.9754330131859184,0,9,1,"['SORCS3', 2, 0, 0, 0, nan]",-3.9754330131859184,111
144,-3.975433013185919,0,8,1,"['AVPR1B', 3, 0, 0, 0, nan]",-3.975433013185919,111
145,-5.633661089789451,0,7,1,"['ATF6', 6, 3, 0, 0, nan]",-5.633661089789451,111
146,-3.805533976390522,0,6,1,"['DUOX1', 5, 0, 0, 0, nan]",-3.805533976390522,111
147,-3.672002583765999,0,5,1,"['OR2L3', 6, 0, 0, 0, nan]",-3.672002583765999,111
148,-3.5178519039387406,0,4,1,"['ALPK3', 7, 0, 0, 0, nan]",-3.5178519039387406,111
149,-3.4533133828011704,0,3,1,"['KRT32', 9, 0, 0, 0, nan]",-3.4533133828011704,111
150,-16.07170757723599,CGN,3,1,"['CGN', 0, 3, 27, 4, 0.0]",-16.07170757723599,111
151,-11.65689111973912,RAG1,4,0,"['RAG1', 0, 2, 27, 2, 0.0]",-11.65689111973912,111
152,-8.097704281942542,0,4,0,"['RAG1', 0, 0, 27, 2, nan]",-8.097704281942542,111
153,-2.537022650927014,0,4,1,"['RAG1', 0, 2, 0, 0, nan]",-2.537022650927014,111
154,-2.5370226509270144,0,3,1,"['CGN', 0, 3, 0, 0, nan]",-2.5370226509270144,111
0,-2270.6774625121925,PHB,1,2,"['PHB', 57, 26, 807, 4207, 11.428796110952245]",-2270.6774625121925,112
1,-2197.8073650327115,GATA3,2,0,"['GATA3', 64, 113, 743, 4094, 3.1207614]",-2197.8073650327115,112
2,-2058.709953689097,PIK3CA,3,0,"['PIK3CA', 217, 724, 526, 3370, 1.9202832]",-2058.709953689097,112
3,-1532.145730671097,MARCH10,4,0,"['MARCH10', 33, 52, 493, 3318, 4.271103]",-1532.145730671097,112
4,-1462.1003989769374,NOX5,5,0,"['NOX5', 20, 26, 473, 3292, 5.3537164]",-1462.1003989769374,112
5,-1417.7825046307978,IL3RA,6,0,"['IL3RA', 11, 6, 462, 3286, 13.039683]",-1417.7825046307978,112
6,-1395.431202689966,PIK3R1,7,0,"['PIK3R1', 38, 97, 424, 3189, 2.9464598]",-1395.431202689966,112
7,-1304.0659146721384,SEMA3C,8,0,"['SEMA3C', 21, 40, 403, 3149, 4.1022954]",-1304.0659146721384,112
8,-1254.7428694965204,KIF4A,9,0,"['KIF4A', 15, 23, 388, 3126, 5.2543707]",-1254.7428694965204,112
9,-1219.458780996289,LAT2,10,0,"['LAT2', 11, 12, 377, 3114, 7.571618]",-1219.458780996289,112
10,-1194.136724085633,GSK3A,11,0,"['GSK3A', 10, 10, 367, 3104, 8.457766]",-1194.136724085633,112
11,-1171.0423682107469,SLC16A8,12,0,"['SLC16A8', 6, 2, 361, 3102, 25.778393]",-1171.0423682107469,112
12,-1157.8527804565806,SHISA9,13,0,"['SHISA9', 11, 14, 350, 3088, 6.932245]",-1157.8527804565806,112
13,-1132.239124886174,RPS5,14,0,"['RPS5', 6, 3, 344, 3085, 17.936047]",-1132.239124886174,112
14,-1119.1835871926444,ACOT9,15,0,"['ACOT9', 5, 2, 339, 3083, 22.735987]",-1119.1835871926444,112
15,-1107.7669386818138,NECTIN1,16,0,"['NECTIN1', 6, 4, 333, 3079, 13.8693695]",-1107.7669386818138,112
16,-1093.8602101336228,PGAP3,17,0,"['PGAP3', 27, 93, 306, 2986, 2.833017]",-1093.8602101336228,112
17,-1021.2987694888942,RTL4,18,0,"['RTL4', 7, 7, 299, 2979, 9.963211]",-1021.2987694888942,112
18,-1004.446254109142,SPAG7,19,0,"['SPAG7', 4, 1, 295, 2978, 40.37966]",-1004.446254109142,112
19,-995.4893741635916,0,19,0,"['SPAG7', 0, 0, 295, 2978, nan]",-995.4893741635916,112
20,-8.056226542029663,0,19,1,"['SPAG7', 4, 1, 0, 0, nan]",-8.056226542029663,112
21,-14.260784304598351,0,18,1,"['RTL4', 7, 7, 0, 0, nan]",-14.260784304598351,112
22,-63.98548535279676,0,17,1,"['PGAP3', 27, 93, 0, 0, nan]",-63.98548535279676,112
23,-8.44594329316969,0,16,1,"['NECTIN1', 6, 4, 0, 0, nan]",-8.44594329316969,112
24,-7.49328491712466,0,15,1,"['ACOT9', 5, 2, 0, 0, nan]",-7.49328491712466,112
25,-9.439195066179972,0,14,1,"['RPS5', 6, 3, 0, 0, nan]",-9.439195066179972,112
26,-20.2021648755146,0,13,1,"['SHISA9', 11, 14, 0, 0, nan]",-20.2021648755146,112
27,-6.784389379596575,0,12,1,"['SLC16A8', 6, 2, 0, 0, nan]",-6.784389379596575,112
28,-15.01489999889412,MAP3K13,12,1,"['MAP3K13', 6, 0, 4, 10, inf]",-15.01489999889412,112
29,-7.747200127105621,0,12,0,"['MAP3K13', 0, 0, 4, 10, nan]",-7.747200127105621,112
30,-5.685777090928465,0,12,1,"['MAP3K13', 6, 0, 0, 0, nan]",-5.685777090928465,112
31,-17.28111744771729,SEC61G,11,1,"['SEC61G', 1, 8, 10, 4, 0.05]",-17.28111744771729,112
32,-9.72128115312763,0,11,0,"['SEC61G', 0, 0, 10, 4, nan]",-9.72128115312763,112
33,-6.342556627317535,0,11,1,"['SEC61G', 1, 8, 0, 0, nan]",-6.342556627317535,112
34,-25.468694843308807,ADGRL3,10,1,"['ADGRL3', 6, 0, 9, 23, inf]",-25.468694843308807,112
35,-19.636812366025268,GPATCH1,11,0,"['GPATCH1', 4, 0, 5, 23, inf]",-19.636812366025268,112
36,-11.458552437071612,0,11,0,"['GPATCH1', 0, 0, 5, 23, nan]",-11.458552437071612,112
37,-5.061622781855471,0,11,1,"['GPATCH1', 4, 0, 0, 0, nan]",-5.061622781855471,112
38,-5.110412946024903,0,10,1,"['ADGRL3', 6, 0, 0, 0, nan]",-5.110412946024903,112
39,-37.48416474467746,KNTC1,9,1,"['KNTC1', 7, 0, 14, 40, inf]",-37.48416474467746,112
40,-28.46323220241535,ELAVL2,10,0,"['ELAVL2', 6, 0, 8, 40, inf]",-28.46323220241535,112
41,-16.547148272637102,0,10,0,"['ELAVL2', 0, 0, 8, 40, nan]",-16.547148272637102,112
42,-5.110412946024903,0,10,1,"['ELAVL2', 6, 0, 0, 0, nan]",-5.110412946024903,112
43,-4.956262266197645,0,9,1,"['KNTC1', 7, 0, 0, 0, nan]",-4.956262266197645,112
44,-77.03847485860067,CCNB1,8,1,"['CCNB1', 1, 35, 37, 62, 0.047876447]",-77.03847485860067,112
45,-65.83782555411452,CFTR,9,0,"['CFTR', 6, 0, 31, 62, inf]",-65.83782555411452,112
46,-59.11713755784952,ADCY5,10,0,"['ADCY5', 6, 0, 25, 62, inf]",-59.11713755784952,112
47,-52.647597427981175,FIGNL1,11,0,"['FIGNL1', 5, 0, 20, 62, inf]",-52.647597427981175,112
48,-46.81467865390457,LRP4,12,0,"['LRP4', 4, 0, 16, 62, inf]",-46.81467865390457,112
49,-40.38631089547857,SCAF4,13,0,"['SCAF4', 4, 0, 12, 62, inf]",-40.38631089547857,112
50,-32.867925793942064,0,13,0,"['SCAF4', 0, 0, 12, 62, nan]",-32.867925793942064,112
51,-5.6369869267590325,0,13,1,"['SCAF4', 4, 0, 0, 0, nan]",-5.6369869267590325,112
52,-5.349304854307252,0,12,1,"['LRP4', 4, 0, 0, 0, nan]",-5.349304854307252,112
53,-5.243944338649426,0,11,1,"['FIGNL1', 5, 0, 0, 0, nan]",-5.243944338649426,112
54,-5.110412946024903,0,10,1,"['ADCY5', 6, 0, 0, 0, nan]",-5.110412946024903,112
55,-4.822730873573122,0,9,1,"['CFTR', 6, 0, 0, 0, nan]",-4.822730873573122,112
56,-6.865804771082097,0,8,1,"['CCNB1', 1, 35, 0, 0, nan]",-6.865804771082097,112
57,-8.855389983640055,0,6,1,"['IL3RA', 11, 6, 0, 0, nan]",-8.855389983640055,112
58,-29.695805782047508,PML,6,1,"['PML', 0, 11, 20, 15, 0.0]",-29.695805782047508,112
59,-22.410035652511567,XIRP2,7,0,"['XIRP2', 0, 7, 20, 8, 0.0]",-22.410035652511567,112
60,-16.40082942392743,FAT4,8,0,"['FAT4', 0, 4, 20, 4, 0.0]",-16.40082942392743,112
61,-10.11099790426766,0,8,0,"['FAT4', 0, 0, 20, 4, nan]",-10.11099790426766,112
62,-4.198576564500128,0,8,1,"['FAT4', 0, 4, 0, 0, nan]",-4.198576564500128,112
63,-4.380898121294083,0,7,1,"['XIRP2', 0, 7, 0, 0, nan]",-4.380898121294083,112
64,-4.4986811569504646,0,6,1,"['PML', 0, 11, 0, 0, nan]",-4.4986811569504646,112
65,-53.16037072592506,ANO1,5,1,"['ANO1', 9, 0, 24, 52, inf]",-53.16037072592506,112
66,-42.540322084624265,PHF3,6,0,"['PHF3', 10, 1, 14, 51, 36.42857]",-42.540322084624265,112
67,-29.573662592646784,SFSWAP,7,0,"['SFSWAP', 6, 0, 8, 51, inf]",-29.573662592646784,112
68,-20.676045216365843,KSR1,8,0,"['KSR1', 4, 0, 4, 51, inf]",-20.676045216365843,112
69,-14.162782852070915,ZFHX4,9,0,"['ZFHX4', 4, 6, 0, 45, inf]",-14.162782852070915,112
70,-6.705462121006856,0,9,0,"['ZFHX4', 0, 0, 0, 45, nan]",-6.705462121006856,112
71,-6.432168786007222,0,9,1,"['ZFHX4', 4, 6, 0, 0, nan]",-6.432168786007222,112
72,-4.198576564500128,0,8,1,"['KSR1', 4, 0, 0, 0, nan]",-4.198576564500128,112
73,-4.247366728669561,0,7,1,"['SFSWAP', 6, 0, 0, 0, nan]",-4.247366728669561,112
74,-5.104816960520783,0,6,1,"['PHF3', 10, 1, 0, 0, nan]",-5.104816960520783,112
75,-4.028677527704732,0,5,1,"['ANO1', 9, 0, 0, 0, nan]",-4.028677527704732,112
76,-482.60453748006097,OPA1,4,1,"['OPA1', 10, 203, 207, 521, 0.123985626]",-482.60453748006097,112
77,-425.1786879394325,APC,5,0,"['APC', 3, 73, 204, 448, 0.0902498]",-425.1786879394325,112
78,-397.7193215837955,SH2B1,6,0,"['SH2B1', 18, 3, 186, 445, 14.354838]",-397.7193215837955,112
79,-377.3152125190128,FAM92A,7,0,"['FAM92A', 22, 9, 164, 436, 6.498645]",-377.3152125190128,112
80,-348.9987292820961,TMPRSS11F,8,0,"['TMPRSS11F', 8, 0, 156, 436, inf]",-348.9987292820961,112
81,-339.93119826830633,RXRG,9,0,"['RXRG', 12, 4, 144, 432, 9.0]",-339.93119826830633,112
82,-323.41737252682606,ARF6,10,0,"['ARF6', 6, 0, 138, 432, inf]",-323.41737252682606,112
83,-313.73780079122537,FAT1,11,0,"['FAT1', 3, 64, 135, 368, 0.12777779]",-313.73780079122537,112
84,-291.77106441516577,CCDC88C,12,0,"['CCDC88C', 7, 0, 128, 368, inf]",-291.77106441516577,112
85,-284.929390568782,NKAIN3,13,0,"['NKAIN3', 5, 0, 123, 368, inf]",-284.929390568782,112
86,-278.2236776921104,SRSF11,14,0,"['SRSF11', 5, 0, 118, 368, inf]",-278.2236776921104,112
87,-271.35821589339963,ZNF563,15,0,"['ZNF563', 5, 0, 113, 368, inf]",-271.35821589339963,112
88,-263.73234377173173,DNAH5,16,0,"['DNAH5', 2, 51, 111, 317, 0.11199435]",-263.73234377173173,112
89,-247.766838683262,0,16,0,"['DNAH5', 0, 0, 111, 317, nan]",-247.766838683262,112
90,-9.940451238929809,0,16,1,"['DNAH5', 2, 51, 0, 0, nan]",-9.940451238929809,112
91,-6.39467262845655,0,15,1,"['ZNF563', 5, 0, 0, 0, nan]",-6.39467262845655,112
92,-6.106990556004769,0,14,1,"['SRSF11', 5, 0, 0, 0, nan]",-6.106990556004769,112
93,-5.819308483552988,0,13,1,"['NKAIN3', 5, 0, 0, 0, nan]",-5.819308483552988,112
94,-5.819308483552987,0,12,1,"['CCDC88C', 7, 0, 0, 0, nan]",-5.819308483552987,112
95,-12.914839170011549,0,11,1,"['FAT1', 3, 64, 0, 0, nan]",-12.914839170011549,112
96,-5.110412946024903,0,10,1,"['ARF6', 6, 0, 0, 0, nan]",-5.110412946024903,112
97,-9.4671217727145,0,9,1,"['RXRG', 12, 4, 0, 0, nan]",-9.4671217727145,112
98,-4.786363229402246,0,8,1,"['TMPRSS11F', 8, 0, 0, 0, nan]",-4.786363229402246,112
99,-18.54196453461261,0,7,1,"['FAM92A', 22, 9, 0, 0, nan]",-18.54196453461261,112
100,-9.052558048551008,0,6,1,"['SH2B1', 18, 3, 0, 0, nan]",-9.052558048551008,112
101,-11.446257930119252,ANKAR,6,1,"['ANKAR', 2, 0, 1, 73, inf]",-11.446257930119252,112
102,-7.010986780926528,0,6,0,"['ANKAR', 0, 0, 1, 73, nan]",-7.010986780926528,112
103,-3.112386795830576,0,6,1,"['ANKAR', 2, 0, 0, 0, nan]",-3.112386795830576,112
104,-33.698081210360534,PDE11A,5,1,"['PDE11A', 5, 2, 5, 201, 100.5]",-33.698081210360534,112
105,-23.484638287377685,SPATA16,6,0,"['SPATA16', 0, 169, 5, 32, 0.0]",-23.484638287377685,112
106,-15.482362412630694,IKZF3,7,0,"['IKZF3', 2, 0, 3, 32, inf]",-15.482362412630694,112
107,-10.422936954364996,0,7,0,"['IKZF3', 0, 0, 3, 32, nan]",-10.422936954364996,112
108,-3.4000688682823568,0,7,1,"['IKZF3', 2, 0, 0, 0, nan]",-3.4000688682823568,112
109,-7.149572944212778,0,6,1,"['SPATA16', 0, 169, 0, 0, nan]",-7.149572944212778,112
110,-4.61646419260685,0,5,1,"['PDE11A', 5, 2, 0, 0, nan]",-4.61646419260685,112
111,-106.5104896568084,TMEM74,3,1,"['TMEM74', 18, 2, 46, 111, 21.717392]",-106.5104896568084,112
112,-86.47546458327632,MAP2K6,4,0,"['MAP2K6', 11, 0, 35, 111, inf]",-86.47546458327632,112
113,-77.26402885316973,PCDHB6,5,0,"['PCDHB6', 6, 0, 29, 111, inf]",-77.26402885316973,112
114,-68.75847728169255,BAG4,6,0,"['BAG4', 9, 4, 20, 107, 12.037499]",-68.75847728169255,112
115,-53.74720075431009,APOBEC2,7,0,"['APOBEC2', 4, 0, 16, 107, inf]",-53.74720075431009,112
116,-47.49494856269413,GRIK1,8,0,"['GRIK1', 3, 0, 13, 107, inf]",-47.49494856269413,112
117,-40.86797613370353,CNP,9,0,"['CNP', 3, 0, 10, 107, inf]",-40.86797613370353,112
118,-35.83492724477034,0,9,0,"['CNP', 0, 0, 10, 107, nan]",-35.83492724477034,112
119,-4.2631150856377,0,9,1,"['CNP', 3, 0, 0, 0, nan]",-4.2631150856377,112
120,-3.975433013185919,0,8,1,"['GRIK1', 3, 0, 0, 0, nan]",-3.975433013185919,112
121,-3.9108944920483473,0,7,1,"['APOBEC2', 4, 0, 0, 0, nan]",-3.9108944920483473,112
122,-5.925797512590613,0,6,1,"['BAG4', 9, 4, 0, 0, nan]",-5.925797512590613,112
123,-3.672002583765999,0,5,1,"['PCDHB6', 6, 0, 0, 0, nan]",-3.672002583765999,112
124,-3.923317012046904,0,4,1,"['MAP2K6', 11, 0, 0, 0, nan]",-3.923317012046904,112
125,-7.784046723087501,F8,4,1,"['F8', 0, 1, 18, 1, 0.0]",-7.784046723087501,112
126,-5.075996521985292,0,4,0,"['F8', 0, 0, 18, 1, nan]",-5.075996521985292,112
127,-2.13155754281885,0,4,1,"['F8', 0, 1, 0, 0, nan]",-2.13155754281885,112
128,-44.86742959048655,CIZ1,2,1,"['CIZ1', 0, 9, 57, 17, 0.0]",-44.86742959048655,112
129,-38.22619531248692,SMARCA4,3,0,"['SMARCA4', 0, 4, 57, 13, 0.0]",-38.22619531248692,112
130,-31.29942442911665,ZNF687,4,0,"['ZNF687', 0, 4, 57, 9, 0.0]",-31.29942442911665,112
131,-25.01780458701256,BIRC6,5,0,"['BIRC6', 0, 3, 57, 6, 0.0]",-25.01780458701256,112
132,-18.74347100112213,FASN,6,0,"['FASN', 3, 4, 54, 2, 0.027777778]",-18.74347100112213,112
133,-10.73960656369003,LRFN2,7,0,"['LRFN2', 0, 1, 54, 1, 0.0]",-10.73960656369003,112
134,-7.001936945406675,0,7,0,"['LRFN2', 0, 0, 54, 1, nan]",-7.001936945406675,112
135,-2.9946037601741926,0,7,1,"['LRFN2', 0, 1, 0, 0, nan]",-2.9946037601741926,112
136,-5.009506780716457,0,6,1,"['FASN', 3, 4, 0, 0, nan]",-5.009506780716457,112
137,-3.1123867958305764,0,5,1,"['BIRC6', 0, 3, 0, 0, nan]",-3.1123867958305764,112
138,-3.0478482746930045,0,4,1,"['ZNF687', 0, 4, 0, 0, nan]",-3.0478482746930045,112
139,-2.760166202241224,0,3,1,"['SMARCA4', 0, 4, 0, 0, nan]",-2.760166202241224,112
140,-3.1656313103493896,0,2,1,"['CIZ1', 0, 9, 0, 0, nan]",-3.1656313103493896,112
0,-2265.4420144757446,DHX40,1,2,"['DHX40', 69, 60, 786, 4182, 6.118702290076335]",-2265.4420144757446,113
1,-2144.56345902367,SYNGR3,2,0,"['SYNGR3', 30, 13, 756, 4169, 12.725885]",-2144.56345902367,113
2,-2102.3041908427776,NEUROD2,3,0,"['NEUROD2', 58, 121, 698, 4048, 2.7798908]",-2102.3041908427776,113
3,-1973.32015771872,PIK3CA,4,0,"['PIK3CA', 197, 738, 501, 3310, 1.7636002]",-1973.32015771872,113
4,-1473.593016518721,SLC16A8,5,0,"['SLC16A8', 13, 5, 488, 3305, 17.608606]",-1473.593016518721,113
5,-1449.6312090516951,AKT1,6,0,"['AKT1', 19, 22, 469, 3283, 6.0454545]",-1449.6312090516951,113
6,-1409.0274208983674,RIOX2,7,0,"['RIOX2', 18, 23, 451, 3260, 5.656994]",-1409.0274208983674,113
7,-1369.2804501141534,BAZ1B,8,0,"['BAZ1B', 22, 38, 429, 3222, 4.348178]",-1369.2804501141534,113
8,-1318.1340277948923,IRAK4,9,0,"['IRAK4', 13, 13, 416, 3209, 7.7139425]",-1318.1340277948923,113
9,-1289.412739199738,CCDC175,10,0,"['CCDC175', 7, 2, 409, 3207, 27.443764]",-1289.412739199738,113
10,-1275.2510119209685,SIN3A,11,0,"['SIN3A', 16, 26, 393, 3181, 4.981014]",-1275.2510119209685,113
11,-1236.9883325637325,RUNX1T1,12,0,"['RUNX1T1', 48, 171, 345, 3010, 2.449021]",-1236.9883325637325,113
12,-1110.3358752055096,CTSV,13,0,"['CTSV', 7, 3, 338, 3007, 20.75838]",-1110.3358752055096,113
13,-1094.8643087303028,CCDC186,14,0,"['CCDC186', 9, 8, 329, 2999, 10.254939]",-1094.8643087303028,113
14,-1074.4347674367618,TP53,15,0,"['TP53', 95, 1268, 234, 1731, 0.5542243]",-1074.4347674367618,113
15,-715.1348393860741,MMP17,16,0,"['MMP17', 6, 0, 228, 1731, inf]",-715.1348393860741,113
16,-702.3263567525163,BAG4,17,0,"['BAG4', 21, 35, 207, 1696, 4.915942]",-702.3263567525163,113
17,-654.3878904700468,CPLX1,18,0,"['CPLX1', 5, 0, 202, 1696, inf]",-654.3878904700468,113
18,-645.5032764397034,FBLN5,19,0,"['FBLN5', 4, 0, 198, 1696, inf]",-645.5032764397034,113
19,-637.4005087595045,SLC29A1,20,0,"['SLC29A1', 12, 20, 186, 1676, 5.4064517]",-637.4005087595045,113
20,-607.9472828558603,LRP1B,21,0,"['LRP1B', 3, 173, 183, 1503, 0.14242396]",-607.9472828558603,113
21,-580.6927161482705,IL3RA,22,0,"['IL3RA', 8, 5, 175, 1498, 13.696]",-580.6927161482705,113
22,-563.7668208338491,NRK,23,0,"['NRK', 8, 7, 167, 1491, 10.203593]",-563.7668208338491,113
23,-545.8945312209681,IL33,24,0,"['IL33', 5, 2, 162, 1489, 22.978395]",-545.8945312209681,113
24,-535.0357344481095,0,24,0,"['IL33', 0, 0, 162, 1489, nan]",-535.0357344481095,113
25,-10.082423569190688,0,24,1,"['IL33', 5, 2, 0, 0, nan]",-10.082423569190688,113
26,-16.104659774965423,0,23,1,"['NRK', 8, 7, 0, 0, nan]",-16.104659774965423,113
27,-12.725935249155324,0,22,1,"['IL3RA', 8, 5, 0, 0, nan]",-12.725935249155324,113
28,-19.12625913743947,0,21,1,"['LRP1B', 3, 173, 0, 0, nan]",-19.12625913743947,113
29,-23.629904624785453,0,20,1,"['SLC29A1', 12, 20, 0, 0, nan]",-23.629904624785453,113
30,-7.363079361469717,0,19,1,"['FBLN5', 4, 0, 0, 0, nan]",-7.363079361469717,113
31,-7.257718845811892,0,18,1,"['CPLX1', 5, 0, 0, 0, nan]",-7.257718845811892,113
32,-39.49833305015677,0,17,1,"['BAG4', 21, 35, 0, 0, nan]",-39.49833305015677,113
33,-6.836505380735589,0,16,1,"['MMP17', 6, 0, 0, 0, nan]",-6.836505380735589,113
34,-341.6794824021176,ACVR2B,16,1,"['ACVR2B', 5, 0, 90, 1268, inf]",-341.6794824021176,113
35,-329.25560358164824,SMIM29,17,0,"['SMIM29', 8, 7, 82, 1261, 17.574913]",-329.25560358164824,113
36,-307.60054188229765,CCDC74A,18,0,"['CCDC74A', 6, 3, 76, 1258, 33.105263]",-307.60054188229765,113
37,-292.11357381320573,CKM,19,0,"['CKM', 6, 5, 70, 1253, 21.480001]",-292.11357381320573,113
38,-274.29970026004696,ZNF862,20,0,"['ZNF862', 6, 5, 64, 1248, 23.400002]",-274.29970026004696,113
39,-258.2444340199744,TSG101,21,0,"['TSG101', 3, 0, 61, 1248, inf]",-258.2444340199744,113
40,-249.28381624860623,OR52B4,22,0,"['OR52B4', 3, 0, 58, 1248, inf]",-249.28381624860623,113
41,-241.12932594730137,TCF25,23,0,"['TCF25', 4, 3, 54, 1245, 30.74074]",-241.12932594730137,113
42,-229.1395025360326,SLC46A3,24,0,"['SLC46A3', 3, 1, 51, 1244, 73.17647]",-229.1395025360326,113
43,-219.5739472352023,IGSF8,25,0,"['IGSF8', 9, 35, 42, 1209, 7.4020414]",-219.5739472352023,113
44,-189.4499437312521,0,25,0,"['IGSF8', 0, 0, 42, 1209, nan]",-189.4499437312521,113
45,-26.19971623117297,0,25,1,"['IGSF8', 9, 35, 0, 0, nan]",-26.19971623117297,113
46,-9.27149335297436,0,24,1,"['SLC46A3', 3, 1, 0, 0, nan]",-9.27149335297436,113
47,-9.900102012396731,0,23,1,"['TCF25', 4, 3, 0, 0, nan]",-9.900102012396731,113
48,-8.002982027510852,0,22,1,"['OR52B4', 3, 0, 0, 0, nan]",-8.002982027510852,113
49,-7.715299955059071,0,21,1,"['TSG101', 3, 0, 0, 0, nan]",-7.715299955059071,113
50,-11.676113124656649,0,20,1,"['ZNF862', 6, 5, 0, 0, nan]",-11.676113124656649,113
51,-9.491311067318986,0,19,1,"['CKM', 6, 5, 0, 0, nan]",-9.491311067318986,113
52,-8.79816388675904,0,18,1,"['CCDC74A', 6, 3, 0, 0, nan]",-8.79816388675904,113
53,-11.623997123517634,0,17,1,"['SMIM29', 8, 7, 0, 0, nan]",-11.623997123517634,113
54,-6.682354700908331,0,16,1,"['ACVR2B', 5, 0, 0, 0, nan]",-6.682354700908331,113
55,-12.599230391025236,0,14,1,"['CCDC186', 9, 8, 0, 0, nan]",-12.599230391025236,113
56,-7.49328491712466,0,13,1,"['CTSV', 7, 3, 0, 0, nan]",-7.49328491712466,113
57,-109.53329467973865,CDK12,13,1,"['CDK12', 9, 0, 39, 171, inf]",-109.53329467973865,113
58,-97.30919106835158,KCNA4,14,0,"['KCNA4', 7, 0, 32, 171, inf]",-97.30919106835158,113
59,-89.55218725214472,BDP1,15,0,"['BDP1', 4, 0, 28, 171, inf]",-89.55218725214472,113
60,-81.78179011296078,NVL,16,0,"['NVL', 4, 0, 24, 171, inf]",-81.78179011296078,113
61,-75.11285021071164,SALL1,17,0,"['SALL1', 4, 1, 20, 170, 34.0]",-75.11285021071164,113
62,-66.47512775797104,0,17,0,"['SALL1', 0, 0, 20, 170, nan]",-66.47512775797104,113
63,-7.480862397126101,0,17,1,"['SALL1', 4, 1, 0, 0, nan]",-7.480862397126101,113
64,-6.500033144114376,0,16,1,"['NVL', 4, 0, 0, 0, nan]",-6.500033144114376,113
65,-6.212351071662594,0,15,1,"['BDP1', 4, 0, 0, 0, nan]",-6.212351071662594,113
66,-6.39467262845655,0,14,1,"['KCNA4', 7, 0, 0, 0, nan]",-6.39467262845655,113
67,-6.33013410731898,0,13,1,"['CDK12', 9, 0, 0, 0, nan]",-6.33013410731898,113
68,-27.187791712160934,TRPS1,12,1,"['TRPS1', 7, 0, 9, 26, inf]",-27.187791712160934,113
69,-17.290552209528567,0,12,0,"['TRPS1', 0, 0, 9, 26, nan]",-17.290552209528567,113
70,-5.819308483552987,0,12,1,"['TRPS1', 7, 0, 0, 0, nan]",-5.819308483552987,113
71,-6.342556627317536,0,10,1,"['CCDC175', 7, 2, 0, 0, nan]",-6.342556627317536,113
72,-18.16046366181761,0,9,1,"['IRAK4', 13, 13, 0, 0, nan]",-18.16046366181761,113
73,-36.63188057597613,PCDH11X,9,1,"['PCDH11X', 10, 1, 12, 37, 30.833334]",-36.63188057597613,113
74,-28.933397788095213,HUWE1,10,0,"['HUWE1', 3, 0, 9, 37, inf]",-28.933397788095213,113
75,-23.958204640648862,0,10,0,"['HUWE1', 0, 0, 9, 37, nan]",-23.958204640648862,113
76,-4.55079715808948,0,10,1,"['HUWE1', 3, 0, 0, 0, nan]",-4.55079715808948,113
77,-5.967863177876125,0,9,1,"['PCDH11X', 10, 1, 0, 0, nan]",-5.967863177876125,113
